year,id,mhi,mgr,groc,high_end_groc,liq,low_end_groc
2013,023300,89479.67517999998,1256.8585480000004,0.0,0.0,0.0,0.0
2013,023400,63426.50656,776.6984813999999,0.0,1.0,1.0,0.0
2013,025100,120510.679,2000.0,0.0,1.0,0.0,1.0
2013,025200,163916.0938,1783.4516760000001,0.0,5.0,2.0,1.0
2013,025300,143022.2714,1514.3509789999994,0.0,1.0,0.0,2.0
2013,025401,112092.5761,1444.7013869999994,0.0,1.0,0.0,1.0
2013,025402,122161.1633,1548.1204779999994,0.0,0.0,0.0,0.0
2013,025403,105698.5325,1455.2543560000001,0.0,0.0,0.0,1.0
2013,025500,116152.3031,1944.912094,0.0,1.0,0.0,6.0
2013,025600,90394.61755,2000.0,0.0,0.0,0.0,2.0
2013,025701,129794.1254,1543.899291,0.0,0.0,1.0,0.0
2013,025702,79637.97676,1151.3288630000004,0.0,1.0,1.0,4.0
2013,025800,63641.78711000001,1108.061692,0.0,0.0,0.0,0.0
2013,025900,105859.9929,1936.4697190000002,0.0,0.0,0.0,0.0
2013,026001,87716.27415,1475.304996,0.0,0.0,0.0,0.0
2013,026002,89247.50987000002,1713.802084,0.0,1.0,1.0,0.0
2013,026003,82887.23576,1668.424319,0.0,0.0,0.0,0.0
2013,026004,85844.17753,1371.885905,0.0,1.0,2.0,0.0
2013,026100,85824.12689,1366.60942,0.0,0.0,3.0,0.0
2013,026200,102008.1594,1269.5221099999999,0.0,0.0,1.0,1.0
2013,026301,75070.652,1516.461573,0.0,1.0,0.0,0.0
2013,026302,86720.07392000001,1492.189745,0.0,0.0,0.0,2.0
2013,026303,93332.56397999999,1401.434216,0.0,0.0,0.0,0.0
2013,026401,64703.41574,1201.983112,0.0,0.0,0.0,0.0
2013,026402,89246.45457999998,1530.180432,0.0,0.0,0.0,0.0
2013,026403,55483.28717,1425.706044,0.0,0.0,0.0,0.0
2013,026404,63907.72192,670.1134995,0.0,0.0,1.0,0.0
2013,030101,120615.1534,1777.1198949999994,0.0,1.0,0.0,2.0
2013,030102,139173.6038,1926.972048,0.0,0.0,1.0,0.0
2013,030201,107948.4253,1752.8480670000001,0.0,0.0,0.0,2.0
2013,030202,94324.54302000001,1777.1198949999994,0.0,1.0,3.0,3.0
2013,030301,144092.3424,1841.493003,0.0,0.0,0.0,0.0
2013,030302,159961.8965,2000.0,0.0,0.0,0.0,0.0
2013,030400,192160.0587,1493.245042,0.0,1.0,2.0,0.0
2013,030500,146505.8063,1725.4103489999998,0.0,0.0,0.0,0.0
2013,030600,191320.0424,2000.0,0.0,1.0,0.0,1.0
2013,030700,156020.3627,2000.0,0.0,0.0,0.0,0.0
2013,030800,188078.1704,1638.876008,0.0,1.0,0.0,2.0
2013,030900,190186.6535,2000.0,0.0,0.0,1.0,0.0
2013,031000,125837.8175,2000.0,0.0,0.0,0.0,0.0
2013,031100,123871.7995,2000.0,0.0,1.0,1.0,1.0
2013,031201,92415.51102,1791.8940510000002,0.0,1.0,2.0,3.0
2013,031202,88237.59079,1871.041314,0.0,1.0,0.0,0.0
2013,031301,115570.8345,1884.7601739999998,0.0,0.0,0.0,0.0
2013,031302,83762.07685,1961.7968440000002,0.0,0.0,1.0,0.0
2013,031400,73612.23175,1176.6559869999999,0.0,1.0,0.0,0.0
2013,032601,99686.50631,1636.765414,0.0,0.0,0.0,4.0
2013,032602,83297.74624,1582.945275,0.0,0.0,0.0,0.0
2013,032700,112184.3869,1650.484273,0.0,0.0,0.0,0.0
2013,032801,91479.46271,1535.456916,0.0,0.0,1.0,1.0
2013,032802,93303.01567000001,2000.0,0.0,0.0,0.0,0.0
2013,032901,97802.80142999999,1995.566343,0.0,0.0,1.0,0.0
2013,032902,121565.9759,1471.083808,0.0,1.0,1.0,0.0
2013,033000,121498.4369,2000.0,0.0,0.0,0.0,1.0
2013,033100,130276.3961,2000.0,0.0,1.0,0.0,0.0
2013,033201,45993.0026,1746.516286,0.0,1.0,0.0,0.0
2013,033203,72103.15725,2000.0,0.0,0.0,0.0,0.0
2013,033204,63352.63578,1932.248532,0.0,0.0,0.0,0.0
2013,035100,118964.6692,1868.9307210000002,0.0,0.0,0.0,1.0
2013,035201,87284.65772999999,1699.0279280000002,0.0,0.0,1.0,1.0
2013,035202,88585.83875,1734.9080210000006,0.0,1.0,0.0,1.0
2013,035300,105200.4324,1658.9266480000001,0.0,0.0,1.0,1.0
2013,035400,102732.09300000001,1558.6734470000001,0.0,0.0,1.0,2.0
2013,040100,132393.3216,1653.650163,0.0,1.0,0.0,3.0
2013,040200,125770.2785,1458.4202460000001,0.0,1.0,1.0,4.0
2013,042601,99987.26591,1631.48893,0.0,1.0,2.0,1.0
2013,042602,105354.5057,1670.5349130000006,0.0,0.0,0.0,0.0
2013,042700,91039.40393,1552.341666,0.0,2.0,1.0,0.0
2013,042800,332493.4337,2000.0,0.0,0.0,0.0,0.0
2013,045100,103536.2292,1620.935961,0.0,3.0,0.0,0.0
2013,045200,103893.9749,1700.083225,0.0,3.0,0.0,3.0
2013,047600,111121.70300000001,1838.3271120000002,0.0,1.0,0.0,2.0
2013,047701,84872.24914,1471.083808,0.0,1.0,1.0,3.0
2013,047702,102739.4801,1683.198475,0.0,0.0,0.0,0.0
2013,047801,95730.19842,1782.3963789999998,0.0,0.0,0.0,1.0
2013,047802,98738.84973999999,1538.622807,0.0,0.0,0.0,0.0
2013,047901,107678.2694,1350.779968,0.0,2.0,0.0,0.0
2013,047902,98615.38001000001,1741.239802,0.0,0.0,0.0,0.0
2013,060100,207184.3199,2000.0,0.0,0.0,0.0,0.0
2013,060400,67755.33423,1547.065182,0.0,0.0,0.0,0.0
2013,060502,38349.48752,411.56577139999996,0.0,0.0,1.0,0.0
2013,060700,143907.6655,2000.0,0.0,1.0,1.0,0.0
2013,061000,120919.0789,2000.0,0.0,0.0,0.0,0.0
2013,061100,29181.068489999998,492.8236288,0.0,1.0,0.0,2.0
2013,061200,62476.739389999995,1150.273566,1.0,0.0,4.0,0.0
2013,061400,146529.0229,2000.0,1.0,2.0,0.0,0.0
2013,061500,197465.0359,2000.0,1.0,5.0,9.0,3.0
2013,980200,121266.2716,2000.0,0.0,0.0,0.0,0.0
2013,980300,128007.5079,1602.995915,0.0,1.0,0.0,0.0
2013,980401,0.0,0.0,0.0,0.0,0.0,0.0
2013,980501,38965.78088,443.22467689999996,0.0,0.0,0.0,0.0
2013,980600,81359.16592,1228.365533,0.0,0.0,0.0,0.0
2013,980900,127485.1359,2000.0,0.0,1.0,2.0,0.0
2013,990100,0.0,0.0,0.0,0.0,0.0,0.0
2014,010100,98274.49655,1584.3608470000001,0.0,4.0,3.0,0.0
2014,010200,142581.1887,2000.0,1.0,2.0,0.0,1.0
2014,010300,145137.3045,2000.0,0.0,0.0,0.0,1.0
2014,010400,136649.0708,2000.0,0.0,2.0,0.0,1.0
2014,010500,161084.5532,2000.0,0.0,2.0,0.0,0.0
2014,010600,60428.38466,1006.643776,1.0,2.0,2.0,1.0
2014,010700,50665.68447,584.9000536,2.0,5.0,1.0,11.0
2014,010800,113500.3685,1496.1127689999994,0.0,1.0,0.0,0.0
2014,010900,147832.9755,1897.3336829999998,1.0,4.0,1.0,0.0
2014,011000,122038.8831,1550.498212,1.0,0.0,3.0,0.0
2014,011100,85713.51136,1465.328555,0.0,4.0,2.0,2.0
2014,011200,196884.54100000003,1514.5832970000001,0.0,1.0,0.0,0.0
2014,011300,66626.27294,798.3372661000003,5.0,2.0,1.0,2.0
2014,011700,96667.56061,1054.872377,0.0,0.0,8.0,0.0
2014,011800,34208.44401,640.3116376,0.0,0.0,0.0,1.0
2014,011901,94994.95168,1548.445931,0.0,1.0,0.0,1.0
2014,011902,76822.00441000001,1445.8318869999994,1.0,4.0,1.0,0.0
2014,012000,52481.95305,1145.172736,0.0,2.0,0.0,1.0
2014,012100,62033.26831,1402.7339880000006,0.0,0.0,2.0,0.0
2014,012201,49289.63013,1312.4336289999999,0.0,1.0,0.0,8.0
2014,012202,50698.52096,923.5264004,0.0,0.0,1.0,3.0
2014,012301,22158.476769999997,614.6581265,0.0,0.0,1.0,2.0
2014,012302,48473.84848,1277.544854,0.0,4.0,7.0,1.0
2014,012401,28268.11698000001,818.860075,2.0,1.0,1.0,6.0
2014,012402,60299.09096,1085.656591,0.0,1.0,2.0,1.0
2014,012501,20347.338880000007,553.0896998,1.0,1.0,3.0,0.0
2014,012502,23547.87093,455.6063575,0.0,0.0,0.0,2.0
2014,012601,144161.445,1919.9087719999998,0.0,0.0,0.0,0.0
2014,012602,194055.4718,2000.0,0.0,1.0,0.0,0.0
2014,012700,155225.2912,1989.6863230000001,0.0,0.0,1.0,0.0
2014,012800,180322.6342,2000.0,0.0,2.0,7.0,0.0
2014,012901,156326.3399,1952.7452670000002,0.0,0.0,0.0,0.0
2014,012902,127372.7611,1752.64788,0.0,1.0,1.0,0.0
2014,013000,161607.8848,1971.2157949999998,0.0,1.0,2.0,2.0
2014,013101,165604.7018,2000.0,0.0,1.0,0.0,0.0
2014,013102,170797.9986,2000.0,0.0,1.0,0.0,0.0
2014,013200,263848.4142,2000.0,0.0,2.0,1.0,0.0
2014,013300,249934.9759,2000.0,0.0,1.0,1.0,0.0
2014,013400,177799.3549,2000.0,0.0,2.0,0.0,0.0
2014,013500,147901.7269,1732.1250710000006,0.0,0.0,2.0,1.0
2014,015100,102033.24900000001,1895.2814019999998,0.0,0.0,0.0,1.0
2014,015200,97504.89121,1558.707336,0.0,2.0,0.0,0.0
2014,015300,154172.4711,1833.712975,0.0,2.0,0.0,0.0
2014,015400,141664.8453,1898.359823,0.0,2.0,1.0,1.0
2014,015500,95663.99525,1432.492061,0.0,1.0,0.0,1.0
2014,015600,123693.0215,1583.334706,0.0,0.0,1.0,0.0
2014,015700,119175.9513,1752.64788,0.0,2.0,0.0,2.0
2014,015801,92922.14798,1181.087652,0.0,0.0,0.0,1.0
2014,015802,124761.2337,1450.962589,0.0,2.0,0.0,1.0
2014,015900,67806.33446,1652.086116,1.0,2.0,0.0,2.0
2014,016000,84048.08542,1361.6883699999996,0.0,2.0,0.0,0.0
2014,016100,41356.53835,623.8933905,0.0,0.0,0.0,1.0
2014,016200,91357.28381000001,1343.217842,0.0,1.0,1.0,1.0
2014,016300,147319.9052,1645.929274,0.0,2.0,0.0,3.0
2014,016400,110101.7913,1819.347009,0.0,5.0,2.0,1.0
2014,016500,109283.9574,1596.674532,0.0,0.0,0.0,2.0
2014,016600,111276.7221,1881.9415760000002,0.0,2.0,2.0,0.0
2014,016700,152147.896,1876.8108739999998,0.0,1.0,0.0,2.0
2014,016801,105388.7282,1730.07279,0.0,1.0,0.0,1.0
2014,016802,131221.8139,1312.4336289999999,0.0,1.0,0.0,0.0
2014,016900,122790.0179,1598.726813,0.0,2.0,0.0,2.0
2014,017000,158821.9135,2000.0,0.0,0.0,0.0,0.0
2014,017101,184658.0776,1939.405441,0.0,0.0,0.0,0.0
2014,017102,161038.3769,1950.692986,0.0,0.0,1.0,1.0
2014,017601,68857.10227,757.2916482999997,2.0,3.0,4.0,2.0
2014,017700,112624.0445,1584.3608470000001,0.0,3.0,0.0,1.0
2014,017801,62328.79676000001,301.6852908,0.0,1.0,0.0,0.0
2014,017802,105258.4084,1116.4408039999996,1.0,1.0,3.0,1.0
2014,017902,56971.3175,1690.053313,0.0,0.0,0.0,0.0
2014,018000,149911.936,2000.0,0.0,2.0,1.0,0.0
2014,020100,70793.42929,882.4807826,0.0,2.0,0.0,4.0
2014,020200,86969.50726,1443.779606,1.0,2.0,1.0,4.0
2014,020300,119164.6637,1745.4648969999994,0.0,6.0,2.0,0.0
2014,020401,178053.8377,2000.0,0.0,0.0,0.0,0.0
2014,020402,118542.8226,1891.1768399999999,0.0,0.0,0.0,0.0
2014,020500,160811.5998,1756.7524420000002,0.0,2.0,1.0,0.0
2014,020600,183387.7157,1813.190166,0.0,3.0,2.0,0.0
2014,020700,174334.0786,1828.582273,0.0,1.0,0.0,2.0
2014,020800,103527.3095,1167.747826,1.0,0.0,0.0,5.0
2014,020900,80456.59386000001,1231.368534,0.0,3.0,0.0,4.0
2014,021000,151100.2066,1781.3798120000001,0.0,0.0,0.0,2.0
2014,021100,191498.3298,2000.0,0.0,1.0,1.0,0.0
2014,021200,161515.5322,2000.0,0.0,0.0,0.0,0.0
2014,021300,202976.7368,1777.2752510000007,0.0,1.0,0.0,0.0
2014,021400,176289.9023,2000.0,0.0,2.0,2.0,0.0
2014,021500,128720.0835,1526.896982,0.0,2.0,0.0,0.0
2014,021600,146701.1426,2000.0,0.0,0.0,0.0,0.0
2014,021700,133974.9488,1369.897494,0.0,1.0,0.0,0.0
2014,021800,158753.1621,2000.0,0.0,2.0,0.0,0.0
2014,022600,206528.2089,2000.0,0.0,0.0,2.0,1.0
2014,022702,198760.3257,2000.0,0.0,3.0,1.0,1.0
2014,022704,193582.4211,2000.0,0.0,1.0,0.0,0.0
2014,022801,134242.7714,1853.209643,0.0,0.0,1.0,2.0
2014,022802,102604.8092,1273.440292,0.0,0.0,0.0,1.0
2014,022803,98110.31407000001,1479.6945210000001,0.0,0.0,0.0,1.0
2014,022901,93525.51857,1585.3869869999999,0.0,0.0,2.0,3.0
2014,022902,122142.5233,1508.426454,0.0,1.0,0.0,1.0
2014,022903,102157.412,1646.955414,0.0,3.0,2.0,0.0
2014,023001,74241.26119,1207.767304,0.0,1.0,0.0,0.0
2014,023003,103115.8272,1769.066127,0.0,0.0,0.0,0.0
2014,023102,53104.8203,725.4812945,0.0,0.0,0.0,0.0
2014,023103,28195.261000000002,438.16197,0.0,0.0,1.0,0.0
2014,023200,60699.28574,1209.819584,2.0,1.0,1.0,0.0
2014,023300,88380.45038,909.1604342,0.0,0.0,0.0,0.0
2014,023400,61147.70911,690.5925194,0.0,1.0,1.0,0.0
2014,025100,138656.2015,1780.353672,0.0,1.0,0.0,1.0
2014,025200,155704.4988,1753.67402,0.0,5.0,2.0,2.0
2014,025300,141776.6946,1619.249622,0.0,1.0,0.0,2.0
2014,025401,112759.4951,1247.786781,0.0,1.0,0.0,1.0
2014,025402,131104.8339,1447.884168,0.0,1.0,0.0,0.0
2014,025403,106154.229,1432.492061,0.0,0.0,0.0,1.0
2014,025500,117704.4659,1824.477711,0.0,1.0,0.0,6.0
2014,025600,86099.34017000001,1266.257309,0.0,0.0,0.0,2.0
2014,025701,118375.5617,1481.746802,0.0,0.0,1.0,0.0
2014,025702,84650.42986,1481.746802,0.0,1.0,1.0,4.0
2014,025800,70791.37701,1178.009231,0.0,0.0,0.0,0.0
2014,025900,100844.9784,1922.987194,0.0,0.0,0.0,0.0
2014,026001,83828.49136,1386.3157410000001,0.0,0.0,0.0,0.0
2014,026002,92922.14798,1650.033835,0.0,1.0,1.0,0.0
2014,026003,80942.98443,1684.92261,0.0,0.0,0.0,0.0
2014,026004,89164.42168,1448.910308,0.0,1.0,2.0,0.0
2014,026100,82464.75071000001,1377.080477,0.0,0.0,3.0,0.0
2014,026200,95932.84405,1393.498724,0.0,0.0,1.0,1.0
2014,026301,76808.66458,1429.41364,0.0,1.0,0.0,0.0
2014,026302,86828.92602,1524.844701,0.0,0.0,0.0,2.0
2014,026303,84427.75738,1553.576634,0.0,0.0,0.0,0.0
2014,026401,60042.55585,968.6765800000001,0.0,0.0,0.0,0.0
2014,026402,94354.64005,1670.556644,0.0,0.0,0.0,1.0
2014,026403,59642.361079999995,1273.440292,0.0,0.0,0.0,0.0
2014,026404,65361.04177999999,1105.153259,0.0,0.0,1.0,0.0
2014,030101,112799.5145,1712.628402,0.0,1.0,0.0,2.0
2014,030102,143500.6105,1988.660182,0.0,0.0,1.0,0.0
2014,030201,107753.98199999999,1739.3080539999999,0.0,0.0,0.0,2.0
2014,030202,114264.8431,1784.458234,0.0,2.0,3.0,3.0
2014,030301,136000.55,1793.693498,0.0,0.0,0.0,0.0
2014,030302,156993.3312,1579.230145,0.0,0.0,0.0,0.0
2014,030400,211146.8671,1507.400314,0.0,1.0,2.0,0.0
2014,030500,138208.8042,1515.6094369999994,0.0,0.0,0.0,0.0
2014,030600,197064.1156,2000.0,0.0,1.0,0.0,1.0
2014,030700,146787.3384,2000.0,0.0,0.0,0.0,0.0
2014,030800,201311.3109,1916.830351,0.0,2.0,0.0,2.0
2014,030900,180466.2939,2000.0,0.0,0.0,1.0,0.0
2014,031000,131417.8068,2000.0,0.0,0.0,0.0,0.0
2014,031100,119722.8841,2000.0,0.0,1.0,1.0,1.0
2014,031201,98524.87481000001,1679.791908,0.0,1.0,2.0,3.0
2014,031202,82657.66511,1763.935425,0.0,1.0,0.0,0.0
2014,031301,117444.8523,1504.321892,0.0,0.0,0.0,0.0
2014,031302,78306.82963,1970.189654,0.0,0.0,1.0,0.0
2014,031400,72799.53386,1043.584832,0.0,1.0,0.0,0.0
2014,032601,107054.1542,1665.425942,0.0,0.0,0.0,4.0
2014,032602,94301.28074,2000.0,0.0,0.0,0.0,0.0
2014,032700,113462.4013,1676.713487,0.0,0.0,0.0,0.0
2014,032801,100358.5878,1510.478735,0.0,0.0,1.0,1.0
2014,032802,92653.29918999999,1869.627891,0.0,0.0,0.0,0.0
2014,032901,105653.4725,1795.7457789999999,0.0,0.0,1.0,0.0
2014,032902,118698.796,1935.300879,0.0,2.0,1.0,0.0
2014,033000,117878.9097,1889.124559,0.0,0.0,0.0,1.0
2014,033100,142536.0385,2000.0,0.0,1.0,0.0,0.0
2014,033201,42276.98633,1759.830863,0.0,1.0,0.0,0.0
2014,033203,69020.2586,2000.0,0.0,0.0,0.0,0.0
2014,033204,54660.44922,1865.5233289999999,0.0,1.0,0.0,0.0
2014,035100,116872.266,1823.451571,0.0,0.0,0.0,1.0
2014,035201,94900.54676,1660.2952400000001,0.0,0.0,1.0,1.0
2014,035202,85176.83991,1585.3869869999999,0.0,1.0,0.0,1.0
2014,035300,100672.5868,1657.2168179999999,0.0,0.0,1.0,1.0
2014,035400,101065.5986,1502.269611,0.0,0.0,1.0,2.0
2014,040100,130774.4167,1555.6289140000001,0.0,1.0,0.0,3.0
2014,040200,130307.5228,1511.504875,0.0,1.0,2.0,4.0
2014,042601,88917.12182999997,1528.949263,0.0,1.0,2.0,2.0
2014,042602,122197.9349,1784.458234,0.0,0.0,0.0,0.0
2014,042700,82372.39807000001,1496.1127689999994,0.0,2.0,1.0,0.0
2014,042800,283286.5926,2000.0,0.0,0.0,0.0,0.0
2014,045100,105748.9035,1711.602262,0.0,3.0,0.0,0.0
2014,045200,109216.2321,1649.007695,0.0,3.0,0.0,3.0
2014,047600,103876.1972,1757.7785820000001,0.0,1.0,0.0,2.0
2014,047701,89973.02035,1449.936449,0.0,1.0,1.0,4.0
2014,047702,104204.5622,1598.726813,0.0,0.0,0.0,0.0
2014,047801,98983.55959,1761.8831440000001,0.0,0.0,0.0,1.0
2014,047802,84502.66562999999,1536.1322460000001,0.0,0.0,0.0,0.0
2014,047901,112020.6739,1394.524865,0.0,2.0,0.0,0.0
2014,047902,101673.0737,1736.229633,0.0,0.0,0.0,0.0
2014,060100,222012.6682,2000.0,0.0,0.0,0.0,0.0
2014,060400,64212.79062000001,1624.380324,0.0,0.0,0.0,0.0
2014,060502,40434.038089999995,426.8744251,0.0,0.0,1.0,0.0
2014,060700,135736.8319,2000.0,0.0,1.0,1.0,0.0
2014,061000,119178.0035,2000.0,0.0,0.0,0.0,0.0
2014,061100,29170.09443,482.2860091,0.0,1.0,0.0,2.0
2014,061200,57041.09505,1136.9636130000001,1.0,0.0,4.0,2.0
2014,061400,153011.9063,2000.0,1.0,2.0,0.0,0.0
2014,061500,191946.7532,2000.0,2.0,5.0,12.0,3.0
2014,980200,114575.7637,2000.0,0.0,0.0,0.0,0.0
2014,980300,124210.1963,1610.014358,0.0,1.0,0.0,0.0
2014,980401,0.0,0.0,0.0,0.0,0.0,0.0
2014,980501,36382.83561,432.0051273,0.0,0.0,0.0,0.0
2014,980600,69653.38726,1211.871865,0.0,0.0,0.0,0.0
2014,980900,96716.81535,1603.8575150000001,1.0,1.0,2.0,0.0
2014,990100,0.0,0.0,0.0,0.0,0.0,0.0
